x,y,timestamp,ssid,bssid,security,frequency,rssi
0.5296498,0.68030065,1745922171285,keduroam,38:20:56:7e:de:82,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-84
0.5296498,0.68030065,1745922171285,[LG_AirPurifier 360]3e90,82:5b:65:12:3e:90,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,-84
0.5296498,0.68030065,1745922171285,Public WiFi Free,06:09:a5:0d:40:23,[ESS],2412,-84
0.5296498,0.68030065,1745922171285,,5a:86:94:c7:91:0c,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2427,-85
0.5296498,0.68030065,1745922171285,eduroam,38:20:56:7e:e0:aa,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5220,-85
0.5296498,0.68030065,1745922171285,WUNIST_GUEST,38:20:56:7e:e0:ac,[ESS],5220,-85
0.5296498,0.68030065,1745922171285,WUNIST_AAA_5G,38:20:56:7e:e0:ae,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5220,-85
0.5296498,0.68030065,1745922171285,WUNIST_AAA,38:20:56:7e:e0:af,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5220,-85
0.5296498,0.68030065,1745922171285,,72:5d:cc:ce:bd:e4,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2442,-86
0.5296498,0.68030065,1745922171285,WUNIST_GUEST,00:6b:f1:21:a0:53,[ESS],2462,-86
0.5296498,0.68030065,1745922171285,WUNIST_AAA,cc:46:d6:24:58:10,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-86
0.5296498,0.68030065,1745922171285,WUNIST_AAA,00:6b:f1:21:a0:50,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-86
0.5296498,0.68030065,1745922171285,keduroam,38:20:56:7e:e0:ad,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5220,-86
0.5296498,0.68030065,1745922171285,[LG_AirPurifyingFan]5562,46:27:45:68:55:62,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,-87
0.5296498,0.68030065,1745922171285,WUNIST_AAA,38:20:56:7e:de:80,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-87
0.5296498,0.68030065,1745922171285,T wifi zone_secure,06:09:a5:0d:40:22,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-87
0.5296498,0.68030065,1745922171285,,7a:8c:b5:a8:b7:93,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2457,-87
0.5296498,0.68030065,1745922171285,eduroam,38:20:56:7e:de:85,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-88
0.5296498,0.68030065,1745922171285,WUNIST_GUEST,38:20:56:7e:de:83,[ESS],2462,-88
0.5296498,0.68030065,1745922171285,Public WiFi Secure,06:09:a5:0d:40:24,[WPA2-EAP/SHA1-CCMP+TKIP][RSN-EAP/SHA1-CCMP+TKIP][WPA-EAP/SHA1-CCMP+TKIP][ESS],2412,-88
0.5296498,0.68030065,1745922171285,EE Practice Lab 309-2,58:86:94:43:9f:28,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2447,-88
0.5296498,0.68030065,1745922171285,algo,c8:d7:19:e4:fe:25,[WPA-PSK-TKIP][ESS],2432,-89
0.5296498,0.68030065,1745922171285,WUNIST_AAA_5G,38:20:56:7e:de:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-89
0.5296498,0.68030065,1745922171285,WUNIST_AAA,38:20:56:7e:de:8f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-89
0.5296498,0.68030065,1745922171285,WUNIST_GUEST,38:20:56:7e:de:8c,[ESS],5540,-89
0.5296498,0.68030065,1745922171285,keduroam,38:20:56:7e:de:8d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-89
0.5296498,0.68030065,1745922171285,eduroam,38:20:56:7e:de:8a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-89
0.5296498,0.68030065,1745922171285,EE Practice Lab 310-2 5G,5a:86:94:43:9b:0c,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5180,-89
0.5296498,0.68030065,1745922171285,DIRECT-1CpGrEB504345GOjp,fa:25:51:c0:b4:4a,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2437,-89
0.5296498,0.68030065,1745922171285,keduroam,38:20:56:7e:e0:a2,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-89
0.533356,0.6170698,1745922180403,WUNIST_AAA_5G,38:20:56:85:ad:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5520,-43
0.533356,0.6170698,1745922180403,WUNIST_GUEST,38:20:56:85:ad:8c,[ESS],5520,-43
0.533356,0.6170698,1745922180403,WUNIST_AAA,38:20:56:85:ad:8f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5520,-44
0.533356,0.6170698,1745922180403,keduroam,38:20:56:85:ad:8d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5520,-44
0.533356,0.6170698,1745922180403,eduroam,38:20:56:85:ad:8a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5520,-44
0.533356,0.6170698,1745922180403,eduroam,38:20:56:85:ad:85,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-56
0.533356,0.6170698,1745922180403,keduroam,38:20:56:85:ad:82,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-56
0.533356,0.6170698,1745922180403,WUNIST_GUEST,38:20:56:85:ad:83,[ESS],2412,-56
0.533356,0.6170698,1745922180403,WUNIST_AAA,38:20:56:85:ad:80,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-56
0.533356,0.6170698,1745922180403,another2,58:86:94:52:54:b8,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2452,-72
0.533356,0.6170698,1745922180403,MERCUSYS_0648,00:eb:d8:ba:06:48,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2457,-74
0.533356,0.6170698,1745922180403,keduroam,38:20:56:81:08:22,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-75
0.533356,0.6170698,1745922180403,WUNIST_AAA,38:20:56:81:08:20,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-75
0.533356,0.6170698,1745922180403,eduroam,38:20:56:81:08:25,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-75
0.533356,0.6170698,1745922180403,WUNIST_GUEST,38:20:56:81:08:23,[ESS],2437,-75
0.533356,0.6170698,1745922180403,eduroam,38:20:56:81:16:6a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-78
0.533356,0.6170698,1745922180403,WUNIST_GUEST,38:20:56:81:16:6c,[ESS],5320,-78
0.533356,0.6170698,1745922180403,keduroam,38:20:56:81:16:6d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-78
0.533356,0.6170698,1745922180403,WUNIST_AAA_5G,38:20:56:81:16:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-78
0.533356,0.6170698,1745922180403,WUNIST_AAA,38:20:56:81:16:6f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-78
0.533356,0.6170698,1745922180403,701-2,54:af:97:20:19:77,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2442,-79
0.533356,0.6170698,1745922180403,mercy,88:36:6c:45:dd:e4,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2432,-79
0.533356,0.6170698,1745922180403,,76:af:97:20:19:77,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2442,-79
0.533356,0.6170698,1745922180403,t101-2.4G,00:1c:85:0f:06:54,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-81
0.533356,0.6170698,1745922180403,WUNIST_AAA,cc:46:d6:24:57:60,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-81
0.533356,0.6170698,1745922180403,eduroam,cc:46:d6:24:57:65,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-81
0.533356,0.6170698,1745922180403,keduroam,cc:46:d6:24:57:62,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-82
0.533356,0.6170698,1745922180403,WUNIST_GUEST,cc:46:d6:24:57:63,[ESS],2462,-82
0.533356,0.6170698,1745922180403,,5a:86:94:c7:91:0c,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2427,-83
0.533356,0.6170698,1745922180403,EE Practice Lab 310-2,58:86:94:43:9b:0c,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2422,-83
0.533356,0.6170698,1745922180403,mse501-1,50:c7:bf:37:1b:23,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],2462,-83
0.533356,0.6170698,1745922180403,eduroam,38:20:56:7e:de:85,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-83
0.533356,0.6170698,1745922180403,WUNIST_GUEST,38:20:56:7e:de:83,[ESS],2462,-83
0.533356,0.6170698,1745922180403,keduroam,38:20:56:7e:de:82,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-83
0.533356,0.6170698,1745922180403,WUNIST_AAA,38:20:56:7e:de:80,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-83
0.533356,0.6170698,1745922180403,keduroam,cc:46:d6:24:57:6d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5805,-83
0.533356,0.6170698,1745922180403,WUNIST_AAA_5G,cc:46:d6:24:57:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5805,-83
0.533356,0.6170698,1745922180403,,58:86:94:52:43:92,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2432,-84
0.533356,0.6170698,1745922180403,hoonlee,70:5d:cc:d4:0b:a2,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2437,-86
0.533356,0.6170698,1745922180403,eduroam,00:6b:f1:21:a0:55,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-86
0.533356,0.6170698,1745922180403,t203-2.4G,00:1c:85:0f:0b:9c,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-87
0.533356,0.6170698,1745922180403,T wifi zone_secure,06:09:a5:0c:7f:42,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-87
0.533356,0.6170698,1745922180403,,88:36:6c:d6:02:4c,[ESS][WPS],2462,-88
0.533356,0.6170698,1745922180403,keduroam,00:6b:f1:21:a0:5d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5560,-88
0.533356,0.6170698,1745922180403,WUNIST_AAA_5G,38:20:56:7e:de:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-88
0.533356,0.6170698,1745922180403,WUNIST_AAA,38:20:56:7e:de:8f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-88
0.533356,0.6170698,1745922180403,WUNIST_GUEST,38:20:56:7e:de:8c,[ESS],5540,-88
0.533356,0.6170698,1745922180403,keduroam,38:20:56:7e:de:8d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-88
0.533356,0.6170698,1745922180403,WUNIST_AAA,00:6b:f1:21:a0:5f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5560,-88
0.533356,0.6170698,1745922180403,Public WiFi Free,06:09:a5:0c:7f:43,[ESS],2412,-88
0.533356,0.6170698,1745922180403,DIRECT-83-HP ,86:2a:fd:7b:12:83,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2437,-89
0.533356,0.6170698,1745922180403,WUNIST_AAA_5G,00:6b:f1:21:a0:5e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5560,-89
0.533356,0.6170698,1745922180403,WUNIST_GUEST,00:6b:f1:21:a0:5c,[ESS],5560,-89
0.533356,0.6170698,1745922180403,eduroam,38:20:56:7e:de:8a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-89
0.533356,0.6170698,1745922180403,eduroam,00:6b:f1:21:a0:5a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5560,-89
0.533356,0.6170698,1745922180403,eduroam,38:20:56:7e:e0:aa,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5220,-89
0.533356,0.6170698,1745922180403,WUNIST_GUEST,38:20:56:7e:e0:ac,[ESS],5220,-89
0.533356,0.6170698,1745922180403,WUNIST_AAA_5G,38:20:56:7e:e0:ae,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5220,-89
0.533356,0.6170698,1745922180403,WUNIST_AAA,38:20:56:7e:e0:af,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5220,-89
0.5741245,0.61463785,1745922195315,WUNIST_AAA_5G,38:20:56:85:ad:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5520,-43
0.5741245,0.61463785,1745922195315,WUNIST_GUEST,38:20:56:85:ad:8c,[ESS],5520,-43
0.5741245,0.61463785,1745922195315,WUNIST_AAA,38:20:56:85:ad:8f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5520,-44
0.5741245,0.61463785,1745922195315,keduroam,38:20:56:85:ad:8d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5520,-44
0.5741245,0.61463785,1745922195315,eduroam,38:20:56:85:ad:8a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5520,-44
0.5741245,0.61463785,1745922195315,eduroam,38:20:56:85:ad:85,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-56
0.5741245,0.61463785,1745922195315,keduroam,38:20:56:85:ad:82,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-56
0.5741245,0.61463785,1745922195315,WUNIST_GUEST,38:20:56:85:ad:83,[ESS],2412,-56
0.5741245,0.61463785,1745922195315,WUNIST_AAA,38:20:56:85:ad:80,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-56
0.5741245,0.61463785,1745922195315,another2,58:86:94:52:54:b8,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2452,-72
0.5741245,0.61463785,1745922195315,MERCUSYS_0648,00:eb:d8:ba:06:48,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2457,-74
0.5741245,0.61463785,1745922195315,keduroam,38:20:56:81:08:22,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-75
0.5741245,0.61463785,1745922195315,WUNIST_AAA,38:20:56:81:08:20,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-75
0.5741245,0.61463785,1745922195315,eduroam,38:20:56:81:08:25,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-75
0.5741245,0.61463785,1745922195315,WUNIST_GUEST,38:20:56:81:08:23,[ESS],2437,-75
0.5741245,0.61463785,1745922195315,eduroam,38:20:56:81:16:6a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-78
0.5741245,0.61463785,1745922195315,WUNIST_GUEST,38:20:56:81:16:6c,[ESS],5320,-78
0.5741245,0.61463785,1745922195315,keduroam,38:20:56:81:16:6d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-78
0.5741245,0.61463785,1745922195315,WUNIST_AAA_5G,38:20:56:81:16:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-78
0.5741245,0.61463785,1745922195315,WUNIST_AAA,38:20:56:81:16:6f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-78
0.5741245,0.61463785,1745922195315,701-2,54:af:97:20:19:77,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2442,-79
0.5741245,0.61463785,1745922195315,mercy,88:36:6c:45:dd:e4,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2432,-79
0.5741245,0.61463785,1745922195315,,76:af:97:20:19:77,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2442,-79
0.5741245,0.61463785,1745922195315,t101-2.4G,00:1c:85:0f:06:54,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-81
0.5741245,0.61463785,1745922195315,WUNIST_AAA,cc:46:d6:24:57:60,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-81
0.5741245,0.61463785,1745922195315,eduroam,cc:46:d6:24:57:65,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-81
0.5741245,0.61463785,1745922195315,keduroam,cc:46:d6:24:57:62,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-82
0.5741245,0.61463785,1745922195315,WUNIST_GUEST,cc:46:d6:24:57:63,[ESS],2462,-82
0.5741245,0.61463785,1745922195315,,5a:86:94:c7:91:0c,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2427,-83
0.5741245,0.61463785,1745922195315,EE Practice Lab 310-2,58:86:94:43:9b:0c,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2422,-83
0.5741245,0.61463785,1745922195315,mse501-1,50:c7:bf:37:1b:23,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],2462,-83
0.5741245,0.61463785,1745922195315,eduroam,38:20:56:7e:de:85,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-83
0.5741245,0.61463785,1745922195315,WUNIST_GUEST,38:20:56:7e:de:83,[ESS],2462,-83
0.5741245,0.61463785,1745922195315,keduroam,38:20:56:7e:de:82,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-83
0.5741245,0.61463785,1745922195315,WUNIST_AAA,38:20:56:7e:de:80,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-83
0.5741245,0.61463785,1745922195315,keduroam,cc:46:d6:24:57:6d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5805,-83
0.5741245,0.61463785,1745922195315,WUNIST_AAA_5G,cc:46:d6:24:57:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5805,-83
0.5741245,0.61463785,1745922195315,,58:86:94:52:43:92,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2432,-84
0.5741245,0.61463785,1745922195315,hoonlee,70:5d:cc:d4:0b:a2,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2437,-86
0.5741245,0.61463785,1745922195315,eduroam,00:6b:f1:21:a0:55,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-86
0.5741245,0.61463785,1745922195315,t203-2.4G,00:1c:85:0f:0b:9c,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-87
0.5741245,0.61463785,1745922195315,T wifi zone_secure,06:09:a5:0c:7f:42,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-87
0.5741245,0.61463785,1745922195315,,88:36:6c:d6:02:4c,[ESS][WPS],2462,-88
0.5741245,0.61463785,1745922195315,keduroam,00:6b:f1:21:a0:5d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5560,-88
0.5741245,0.61463785,1745922195315,WUNIST_AAA_5G,38:20:56:7e:de:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-88
0.5741245,0.61463785,1745922195315,WUNIST_AAA,38:20:56:7e:de:8f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-88
0.5741245,0.61463785,1745922195315,WUNIST_GUEST,38:20:56:7e:de:8c,[ESS],5540,-88
0.5741245,0.61463785,1745922195315,keduroam,38:20:56:7e:de:8d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-88
0.5741245,0.61463785,1745922195315,WUNIST_AAA,00:6b:f1:21:a0:5f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5560,-88
0.5741245,0.61463785,1745922195315,Public WiFi Free,06:09:a5:0c:7f:43,[ESS],2412,-88
0.5741245,0.61463785,1745922195315,DIRECT-83-HP ,86:2a:fd:7b:12:83,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2437,-89
0.5741245,0.61463785,1745922195315,WUNIST_AAA_5G,00:6b:f1:21:a0:5e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5560,-89
0.5741245,0.61463785,1745922195315,WUNIST_GUEST,00:6b:f1:21:a0:5c,[ESS],5560,-89
0.5741245,0.61463785,1745922195315,eduroam,38:20:56:7e:de:8a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-89
0.5741245,0.61463785,1745922195315,eduroam,00:6b:f1:21:a0:5a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5560,-89
0.5741245,0.61463785,1745922195315,eduroam,38:20:56:7e:e0:aa,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5220,-89
0.5741245,0.61463785,1745922195315,WUNIST_GUEST,38:20:56:7e:e0:ac,[ESS],5220,-89
0.5741245,0.61463785,1745922195315,WUNIST_AAA_5G,38:20:56:7e:e0:ae,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5220,-89
0.5741245,0.61463785,1745922195315,WUNIST_AAA,38:20:56:7e:e0:af,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5220,-89
0.60986316,0.61463785,1745922203082,WUNIST_AAA_5G,38:20:56:85:ad:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5520,-43
0.60986316,0.61463785,1745922203082,WUNIST_GUEST,38:20:56:85:ad:8c,[ESS],5520,-43
0.60986316,0.61463785,1745922203082,WUNIST_AAA,38:20:56:85:ad:8f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5520,-44
0.60986316,0.61463785,1745922203082,keduroam,38:20:56:85:ad:8d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5520,-44
0.60986316,0.61463785,1745922203082,eduroam,38:20:56:85:ad:8a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5520,-44
0.60986316,0.61463785,1745922203082,eduroam,38:20:56:85:ad:85,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-56
0.60986316,0.61463785,1745922203082,keduroam,38:20:56:85:ad:82,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-56
0.60986316,0.61463785,1745922203082,WUNIST_GUEST,38:20:56:85:ad:83,[ESS],2412,-56
0.60986316,0.61463785,1745922203082,WUNIST_AAA,38:20:56:85:ad:80,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-56
0.60986316,0.61463785,1745922203082,another2,58:86:94:52:54:b8,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2452,-72
0.60986316,0.61463785,1745922203082,MERCUSYS_0648,00:eb:d8:ba:06:48,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2457,-74
0.60986316,0.61463785,1745922203082,keduroam,38:20:56:81:08:22,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-75
0.60986316,0.61463785,1745922203082,WUNIST_AAA,38:20:56:81:08:20,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-75
0.60986316,0.61463785,1745922203082,eduroam,38:20:56:81:08:25,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-75
0.60986316,0.61463785,1745922203082,WUNIST_GUEST,38:20:56:81:08:23,[ESS],2437,-75
0.60986316,0.61463785,1745922203082,eduroam,38:20:56:81:16:6a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-78
0.60986316,0.61463785,1745922203082,WUNIST_GUEST,38:20:56:81:16:6c,[ESS],5320,-78
0.60986316,0.61463785,1745922203082,keduroam,38:20:56:81:16:6d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-78
0.60986316,0.61463785,1745922203082,WUNIST_AAA_5G,38:20:56:81:16:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-78
0.60986316,0.61463785,1745922203082,WUNIST_AAA,38:20:56:81:16:6f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-78
0.60986316,0.61463785,1745922203082,701-2,54:af:97:20:19:77,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2442,-79
0.60986316,0.61463785,1745922203082,mercy,88:36:6c:45:dd:e4,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2432,-79
0.60986316,0.61463785,1745922203082,,76:af:97:20:19:77,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2442,-79
0.60986316,0.61463785,1745922203082,t101-2.4G,00:1c:85:0f:06:54,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-81
0.60986316,0.61463785,1745922203082,WUNIST_AAA,cc:46:d6:24:57:60,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-81
0.60986316,0.61463785,1745922203082,eduroam,cc:46:d6:24:57:65,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-81
